"","memberId","loanId","date","purpose","isJointApplication","loanAmount","term","interestRate","monthlyPayment","grade","loanStatus","residentialState","yearsEmployment","homeOwnership","annualIncome","incomeVerified","dtiRatio","lengthCreditHistory","numTotalCreditLines","numOpenCreditLines","numOpenCreditLines1Year","revolvingBalance","revolvingUtilizationRate","numDerogatoryRec","numDelinquency2Years","numChargeoff1year","numInquiries6Mon","isBad","hashCode"
"6972",96247,80775,"2016-03-29","debtconsolidation","0",20664,"48 months",15.4200000762939,483,"D1","Current","MI","1 year","own",53999,"1",18.1200008392334,7,8,7,5,16445,53.2999992370605,0,0,0,0,"0",-1695013150
"6973",97204,14273,"2015-08-21","business","0",11526,"48 months",13.5799999237061,313,"B2","Current","MA","1 year","rent",58567,"1",17.8099994659424,8,13,13,4,14012,63.9599990844727,0,0,0,0,"0",1947747817
"6974",98565,63893,"2014-06-23","homeimprovement","0",20617,"48 months",15.3999996185303,578,"B3","Current","MO","1 year","own",57969,"0",10.75,2,18,11,9,14493,60.5200004577637,0,0,0,0,"0",661466174
"6975",102341,78854,"2015-10-14","debtconsolidation","0",17107,"48 months",17.0400009155273,494,"B3","Current","VT","1 year","mortgage",55608,"1",18.2299995422363,31,10,5,5,15500,84.5100021362305,0,0,0,0,"0",1093553612
"6976",104393,60821,"2014-11-02","debtconsolidation","0",16781,"60 months",12.9700002670288,382,"C1","Current","FL","2-5 years","own",52016,"0",18.2399997711182,25,16,8,6,21428,65.9300003051758,0,0,0,3,"0",-2040740353
"6977",107617,41193,"2015-07-30","debtconsolidation","0",18343,"60 months",7.32999992370605,366,"B3","Current","SC","10+ years","own",59679,"0",20.8799991607666,7,17,16,12,12776,48.5699996948242,0,0,0,1,"0",1589910680
"6978",107707,22317,"2015-02-26","homeimprovement","0",16835,"60 months",14.8699998855591,399,"C2","Current","CO","10+ years","mortgage",53767,"0",18.0699996948242,36,11,9,5,17002,60.75,0,0,0,0,"0",1015122711
"6979",109562,80717,"2015-05-13","debtconsolidation","0",16567,"36 months",7.55999994277954,516,"B2","Current","KY","2-5 years","own",56397,"1",23.25,8,17,12,11,13829,61.7799987792969,0,0,0,1,"0",815222900
"6980",21738,18124,"2014-12-03","debtconsolidation","0",20167,"48 months",7.65000009536743,489,"D2","Current","FL","10+ years","own",59256,"1",12.5,14,20,12,6,10698,41.3199996948242,0,5,3,2,"0",-1621065417
"6981",22770,85141,"2015-02-06","debtconsolidation","0",22560,"60 months",10.6300001144409,486,"D2","Current","KS","1 year","mortgage",54857,"0",16.2099990844727,6,11,10,10,11325,54.25,1,0,0,0,"0",-975058731
"6982",23465,67680,"2014-06-27","debtconsolidation","0",20500,"36 months",6.30000019073486,626,"A2","Current","CA","< 1 year","own",56361,"1",11.0500001907349,11,14,10,6,12121,54.8899993896484,0,0,0,2,"0",-1886422880
"6983",24298,94136,"2014-05-30","debtconsolidation","0",20796,"48 months",7.98000001907349,507,"C2","Current","IL","2-5 years","rent",57161,"0",15.8000001907349,5,17,9,6,11722,67.4700012207031,5,10,6,1,"0",369858495
"6984",24396,15563,"2014-05-16","education","0",22452,"60 months",10.4099998474121,482,"D1","Current","NY","2-5 years","rent",55863,"1",11.4399995803833,6,12,8,7,15526,87.8399963378906,0,0,0,0,"0",1625056334
"6985",25715,25240,"2014-09-25","debtconsolidation","0",24241,"36 months",7.34999990463257,752,"B2","Current","CA","2-5 years","mortgage",52301,"0",16.0599994659424,1,12,7,6,15600,49.6800003051758,0,6,5,0,"0",-1135194744
"6986",25930,76197,"2014-11-27","homeimprovement","0",12048,"60 months",9.75,255,"A1","Current","NM","< 1 year","mortgage",51920,"1",16.2800006866455,1,14,10,8,15054,55.8400001525879,0,0,0,2,"0",-1778938801
"6987",28011,82346,"2016-03-22","debtconsolidation","0",10958,"60 months",20.1000003814697,291,"C3","Current","CT","2-5 years","mortgage",57097,"1",14.1899995803833,35,18,10,9,15732,79.3899993896484,0,0,0,0,"0",-2018744300
"6988",29414,89007,"2015-05-09","education","1",28148,"36 months",11.460000038147,928,"D2","Default","KY","2-5 years","rent",45253,"1",19.1100006103516,7,10,7,5,10822,48.0400009155273,0,0,0,1,"1",-1781671641
"6989",31223,55731,"2014-07-18","debtconsolidation","0",14289,"48 months",7.13000011444092,343,"B3","Current","IN","1 year","rent",53770,"0",12.2799997329712,40,18,17,7,16013,53.6399993896484,0,0,0,1,"0",986908233
"6990",32583,64074,"2014-05-29","education","0",12878,"48 months",6.80000019073486,307,"A1","Current","WV","< 1 year","mortgage",53563,"1",15.0900001525879,5,18,11,11,14919,58.6199989318848,0,0,0,0,"0",-28119334
"6991",33109,96422,"2016-06-08","debtconsolidation","0",23851,"36 months",12.1499996185303,794,"B1","Current","AZ","6-9 years","mortgage",52117,"0",17.8700008392334,2,14,11,9,18782,67.9800033569336,0,0,0,0,"0",-134149068
"6992",34439,49013,"2015-01-24","debtconsolidation","1",19980,"36 months",7.80000019073486,624,"A1","Current","CA","6-9 years","mortgage",55817,"1",11.4799995422363,37,11,6,3,14075,82.3300018310547,0,0,0,2,"0",125527620
"6993",42640,70893,"2015-07-29","debtconsolidation","0",21198,"36 months",11.8500003814697,703,"C2","Current","WA","< 1 year","own",50805,"1",13.9799995422363,12,16,9,6,14855,77.4300003051758,0,1,1,0,"0",-333546212
"6994",43268,22665,"2014-05-17","debtconsolidation","0",18904,"60 months",9.02999973297119,393,"A3","Current","FL","1 year","mortgage",56862,"0",24.7000007629395,3,3,2,1,12325,40.6199989318848,9,0,0,0,"0",-1672572695
"6995",46090,56741,"2015-09-04","debtconsolidation","0",31509,"36 months",11.0200004577637,1032,"C3","Default","AR","< 1 year","own",47546,"0",22.4699993133545,24,13,10,9,13165,28.5300006866455,0,0,0,0,"1",-704844026
"6996",47971,89825,"2015-07-01","business","0",22298,"60 months",8.80000019073486,461,"A1","Current","MA","10+ years","mortgage",53447,"1",21.0599994659424,3,15,9,6,16791,58.7799987792969,0,0,0,2,"0",1340645479
"6997",51767,75342,"2015-01-25","debtconsolidation","0",20128,"48 months",13.6999998092651,547,"B2","Current","MT","< 1 year","rent",51226,"1",18.0400009155273,10,15,12,8,20688,68.6800003051758,1,0,0,1,"0",-884164032
"6998",54667,47042,"2014-12-27","debtconsolidation","0",21285,"36 months",4.96000003814697,638,"A2","Current","NY","1 year","rent",54013,"1",22.3899993896484,3,11,11,10,12900,79.4700012207031,0,0,0,0,"0",-1749463656
"6999",54795,62346,"2015-09-26","debtconsolidation","0",15059,"48 months",12,397,"A2","Current","VT","6-9 years","own",56323,"0",20.4599990844727,4,15,12,5,15384,68.4300003051758,0,9,5,0,"0",-1152887738
"7000",55537,38976,"2015-07-18","debtconsolidation","0",20664,"60 months",7.44999980926514,438,"B2","Current","WA","6-9 years","mortgage",53591,"1",21.2600002288818,27,12,7,7,10068,67.9899978637695,5,10,6,0,"0",776865329
"7001",57330,75328,"2016-01-03","debtconsolidation","0",19985,"36 months",11.5799999237061,660,"B1","Current","TX","1 year","own",51844,"0",6.03000020980835,5,18,15,11,12909,74.879997253418,0,0,0,1,"0",755339770
"7002",57617,28017,"2014-08-13","debtconsolidation","0",23712,"36 months",5.32000017166138,714,"B2","Current","MO","2-5 years","rent",52035,"1",8.07999992370605,5,14,8,5,13671,60.3699989318848,0,0,0,0,"0",1895874048
"7003",57937,80997,"2014-09-09","debtconsolidation","0",14921,"60 months",9.55000019073486,314,"B2","Current","NV","1 year","rent",59560,"1",14.8599996566772,10,17,14,10,15301,44.439998626709,0,0,0,2,"0",-1172416754
"7004",59396,43352,"2016-02-17","debtconsolidation","0",17894,"60 months",10.1899995803833,382,"E2","Current","OK","6-9 years","mortgage",54445,"0",11.8800001144409,4,19,15,10,19380,62.4500007629395,0,0,0,0,"0",134034370
"7005",63780,58523,"2015-07-29","debtconsolidation","0",19665,"36 months",7.73000001907349,614,"E2","Current","LA","6-9 years","own",56039,"1",24.0599994659424,5,7,4,1,12536,66.629997253418,0,0,0,1,"0",464526256
"7006",66973,73471,"2015-08-02","debtconsolidation","0",25749,"48 months",9.59000015258789,648,"B3","Current","TN","6-9 years","rent",53898,"1",10.6800003051758,2,14,13,5,17081,66.7600021362305,0,0,0,0,"0",372605496
"7007",68602,12906,"2015-05-15","debtconsolidation","0",17997,"36 months",13.1000003814697,607,"C2","Current","MS","1 year","own",54014,"1",9.5600004196167,1,11,11,4,15465,60.5900001525879,0,0,0,0,"0",792425274
"7008",69052,65730,"2016-01-17","debtconsolidation","0",29176,"60 months",11.8299999237061,647,"D3","Current","NH","1 year","rent",52751,"1",19.6499996185303,19,14,12,10,13271,76.3600006103516,0,0,0,0,"0",916885858
"7009",74123,61697,"2015-09-14","debtconsolidation","0",18529,"60 months",9.27999973297119,387,"A1","Current","CA","10+ years","mortgage",56007,"1",16.1900005340576,9,19,10,4,15349,69.9700012207031,0,0,0,0,"0",1730811189
"7010",76741,68672,"2016-01-13","debtconsolidation","0",32408,"60 months",6.6100001335144,636,"B2","Current","WA","6-9 years","rent",52088,"1",14.3100004196167,24,6,6,2,15503,66.7699966430664,0,0,0,0,"0",-598782922
"7011",77400,23396,"2014-10-03","debtconsolidation","0",22356,"36 months",8.89000034332275,710,"B1","Current","MS","6-9 years","own",48719,"1",14.9200000762939,14,17,13,5,14518,48.3499984741211,1,0,0,1,"0",-1083594629
"7012",78135,40876,"2015-11-20","debtconsolidation","1",13395,"48 months",8.3100004196167,329,"D2","Current","MS","6-9 years","mortgage",54931,"1",13.2700004577637,37,20,12,9,17266,78.9199981689453,10,3,2,1,"0",1385854013
"7013",79048,63075,"2016-05-06","debtconsolidation","0",20281,"36 months",8.5600004196167,641,"C1","Current","FL","1 year","rent",54074,"1",10.9799995422363,40,16,16,14,14048,60.1199989318848,0,0,0,0,"0",844799234
"7014",81974,82431,"2015-01-13","debtconsolidation","0",18724,"60 months",14.0699996948242,436,"D2","Current","NE","10+ years","rent",61022,"1",16.9899997711182,8,24,19,8,14878,54.0999984741211,0,0,0,1,"0",1700562752
"7015",85043,40989,"2015-03-08","debtconsolidation","0",17563,"60 months",8.11999988555908,357,"D2","Current","TN","10+ years","mortgage",55802,"1",21.3099994659424,39,11,10,7,17193,64.5199966430664,0,0,0,0,"0",-983829431
"7016",88551,10665,"2014-07-06","debtconsolidation","0",21092,"36 months",14.4300003051758,725,"E3","Current","CA","< 1 year","rent",53679,"1",15.4899997711182,5,18,10,5,7895,46.939998626709,0,0,0,1,"0",-2051450040
"7017",89173,12697,"2015-07-20","debtconsolidation","0",23547,"60 months",12.0799999237061,525,"B2","Current","ME","6-9 years","rent",55791,"0",18.7800006866455,9,15,13,12,16423,81.0599975585938,0,0,0,1,"0",576127052
"7018",91709,90414,"2015-11-03","debtconsolidation","0",28602,"60 months",18.3600006103516,732,"A3","Current","TX","< 1 year","own",51967,"0",28.7999992370605,5,15,13,6,13904,53.1800003051758,12,6,3,0,"0",-95129698
"7019",93616,29162,"2014-12-23","debtconsolidation","0",22965,"36 months",11.8299999237061,761,"E3","Default","DC","6-9 years","own",54652,"1",19.9799995422363,1,9,6,5,12713,68.9400024414062,0,0,0,0,"1",-188633570
"7020",95290,40254,"2016-05-19","homeimprovement","0",20454,"48 months",14.7399997711182,567,"A2","Current","NV","10+ years","own",50896,"1",13.4899997711182,1,19,14,9,9773,45.7000007629395,0,0,0,0,"0",-1469363215
"7021",100415,92661,"2015-07-11","debtconsolidation","0",25076,"60 months",6.75,494,"B1","Current","VA","< 1 year","rent",54725,"1",11.1999998092651,4,22,19,11,13453,86.4700012207031,0,0,0,0,"0",-1094687540
"7022",103381,63283,"2015-07-13","homeimprovement","0",13873,"60 months",15.3599996566772,333,"B3","Current","OK","2-5 years","own",55045,"1",16.6700000762939,2,19,15,10,10942,48.2000007629395,0,0,0,0,"0",941072059
"7023",104152,57876,"2015-08-13","debtconsolidation","0",25228,"36 months",12.3500003814697,842,"A2","Current","MS","< 1 year","rent",58221,"1",19.7000007629395,22,13,13,11,11113,47.8899993896484,2,0,0,0,"0",1272998356
"7024",105550,67147,"2015-09-26","debtconsolidation","0",6376,"60 months",9.1899995803833,133,"A3","Current","LA","2-5 years","mortgage",55863,"0",18.8799991607666,17,14,13,7,17357,37.689998626709,1,8,8,0,"0",708576896
"7025",107405,45838,"2016-02-07","homeimprovement","0",14324,"48 months",8.68000030517578,354,"A2","Current","MO","1 year","mortgage",54105,"0",22.7700004577637,5,14,8,4,13410,63.8400001525879,0,7,4,0,"0",-1482755939
"7026",109513,80971,"2015-06-01","debtconsolidation","0",15834,"48 months",11.6800003051758,414,"C1","Current","IL","1 year","mortgage",55012,"1",18.2000007629395,37,9,7,7,16423,54,0,15,8,0,"0",-1288706145
"7027",22852,57440,"2015-04-07","debtconsolidation","0",18862,"36 months",16.7900009155273,671,"E1","Current","AL","6-9 years","mortgage",55847,"0",13.6599998474121,5,19,11,11,11792,54.1699981689453,0,0,0,1,"0",1898355131
"7028",24607,51921,"2016-05-16","debtconsolidation","0",21882,"36 months",10.4300003051758,710,"E2","Current","NY","10+ years","mortgage",55631,"1",21.6200008392334,29,12,9,4,14396,74.25,0,0,0,0,"0",282648611
"7029",27598,18969,"2015-05-24","debtconsolidation","0",21967,"48 months",8.35000038146973,540,"C3","Current","NH","1 year","mortgage",58799,"0",17.2199993133545,10,16,11,8,15113,60.5499992370605,0,20,13,0,"0",625786048
"7030",31764,97313,"2015-10-17","homeimprovement","0",20455,"60 months",6.34999990463257,399,"B3","Current","NY","1 year","mortgage",55835,"1",20.2199993133545,33,15,12,11,8738,43.0999984741211,1,0,0,0,"0",-1498539852
"7031",34319,63483,"2016-02-18","debtconsolidation","0",20129,"36 months",11.1800003051758,661,"D1","Current","KY","10+ years","rent",58651,"1",23.3299999237061,3,18,12,9,15668,54.3199996948242,4,6,3,3,"0",-1320485602
"7032",39358,40181,"2014-05-22","debtconsolidation","0",27729,"60 months",9.97000026702881,589,"A2","Current","MA","10+ years","rent",50886,"1",19.0900001525879,3,14,11,10,13113,60.9799995422363,0,1,1,1,"0",1246458245
"7033",39849,17688,"2015-04-24","debtconsolidation","0",20220,"48 months",6.23000001907349,477,"A3","Current","TX","10+ years","own",55611,"1",24.3799991607666,9,12,10,9,16200,41.9500007629395,0,0,0,2,"0",1440740237
"7034",40757,87203,"2014-11-06","debtconsolidation","0",17563,"36 months",11.2200002670288,577,"E1","Current","RI","2-5 years","rent",63525,"1",18.4799995422363,5,12,7,5,12794,70.9599990844727,0,0,0,1,"0",-1297208212
"7035",42056,35797,"2014-12-27","debtconsolidation","0",29394,"60 months",10.8000001907349,636,"A2","Current","FL","10+ years","rent",52336,"0",16.6499996185303,9,9,8,4,15266,39.2400016784668,0,0,0,0,"0",668072579
"7036",43643,84357,"2015-01-21","debtconsolidation","0",27508,"48 months",17.5400009155273,801,"D2","Current","VA","< 1 year","mortgage",56033,"0",13.7600002288818,4,17,12,11,15921,71.8499984741211,0,0,0,1,"0",74501338
"7037",46174,13312,"2016-05-07","debtconsolidation","0",15630,"60 months",12.9700002670288,355,"C3","Current","KY","1 year","mortgage",51194,"0",25.0100002288818,3,13,12,9,14837,69.3099975585938,0,19,19,3,"0",1665343332
"7038",52960,53669,"2015-11-14","debtconsolidation","1",26802,"60 months",5.96999979019165,518,"E1","Current","MA","10+ years","mortgage",56122,"1",17.6499996185303,17,17,9,8,19886,46.4500007629395,0,0,0,0,"0",-1314390512
"7039",53097,19793,"2015-02-08","debtconsolidation","0",21123,"48 months",9.51000022888184,531,"D2","Current","TN","< 1 year","mortgage",55892,"1",19.8400001525879,6,9,5,4,15810,21.4200000762939,0,0,0,0,"0",-1486506642
"7040",54311,81525,"2015-11-18","homeimprovement","0",23580,"60 months",14.5699996948242,556,"A1","Current","FL","1 year","own",49632,"1",13.9200000762939,10,16,10,4,14164,84.3300018310547,1,0,0,0,"0",313387582
"7041",60704,85246,"2016-03-16","debtconsolidation","0",23184,"60 months",10.5699996948242,499,"A1","Current","OH","10+ years","own",54999,"1",16.6700000762939,35,23,17,6,13310,45.7599983215332,0,17,17,0,"0",998360479
"7042",64320,43694,"2016-02-27","debtconsolidation","1",18766,"48 months",10.6000003814697,481,"E3","Default","OH","2-5 years","mortgage",53564,"0",28.6800003051758,2,16,9,8,14838,96.2300033569336,0,0,0,4,"1",1510857879
"7043",68363,62028,"2015-06-15","debtconsolidation","1",16700,"48 months",12.6099996566772,445,"A2","Current","ID","1 year","mortgage",54560,"1",22.4099998474121,21,11,10,4,15996,45.060001373291,0,0,0,0,"0",507372662
"7044",71875,37608,"2016-02-10","debtconsolidation","0",10739,"60 months",5.40000009536743,205,"B2","Current","WY","< 1 year","rent",58270,"1",12.3699998855591,35,17,10,10,13438,83.9300003051758,0,5,3,2,"0",1952664743
"7045",77271,70558,"2015-11-02","debtconsolidation","1",14661,"48 months",10.1700000762939,373,"C3","Current","NC","< 1 year","own",54513,"1",23.3299999237061,3,8,6,5,17412,71.9100036621094,1,0,0,4,"0",-188460220
"7046",80385,12193,"2015-07-19","debtconsolidation","0",22028,"36 months",11.5699996948242,727,"E3","Current","MN","< 1 year","mortgage",57706,"1",10.6599998474121,5,12,11,5,12078,71.5400009155273,0,0,0,1,"0",1447126062
"7047",80673,98477,"2015-03-24","business","0",24375,"48 months",5.53000020980835,567,"A2","Current","FL","< 1 year","mortgage",61998,"1",25.1200008392334,1,17,9,8,15280,69.0800018310547,0,18,14,0,"0",-398074251
"7048",83105,11314,"2015-05-22","homeimprovement","0",20383,"60 months",14.9700002670288,485,"C2","Default","OK","< 1 year","rent",48035,"1",11.0699996948242,1,14,11,10,14282,60.4300003051758,0,0,0,1,"1",8027897
"7049",84442,90641,"2015-05-17","debtconsolidation","0",17757,"48 months",16.3299999237061,506,"B2","Current","NY","< 1 year","rent",54002,"0",17.9099998474121,3,13,10,3,13141,55.9599990844727,0,6,5,0,"0",1706568214
"7050",85216,20708,"2016-02-09","debtconsolidation","0",22809,"60 months",12.6800003051758,515,"D1","Current","CA","10+ years","rent",52873,"1",16.0599994659424,7,15,8,6,16175,41.4099998474121,15,0,0,0,"0",-1287864639
"7051",86414,96201,"2015-12-08","debtconsolidation","0",23951,"60 months",9.30000019073486,501,"B1","Current","MN","1 year","mortgage",56591,"1",20.2700004577637,16,20,13,10,14847,50.1300010681152,1,0,0,13,"0",2061254333
"7052",86624,52027,"2015-11-07","debtconsolidation","0",19221,"48 months",6.15999984741211,453,"C3","Default","MA","6-9 years","rent",57662,"0",29.6200008392334,5,23,13,10,10393,53.4199981689453,0,3,3,1,"1",331967487
"7053",86754,74780,"2015-03-31","healthcare","1",18751,"60 months",12.2200002670288,419,"E2","Default","VA","10+ years","rent",49767,"1",20.7600002288818,2,23,22,20,15583,66.4400024414062,0,3,2,0,"1",1970406430
"7054",87033,46501,"2014-07-22","debtconsolidation","0",15347,"60 months",17.9400005340576,389,"B2","Current","MO","6-9 years","rent",54209,"0",17.1800003051758,9,14,10,8,13890,62.8400001525879,11,3,3,0,"0",122424436
"7055",89780,13016,"2016-06-30","debtconsolidation","0",25666,"48 months",8.47999954223633,632,"A3","Current","AR","1 year","mortgage",57754,"1",17.6299991607666,4,12,8,4,19695,46.939998626709,2,0,0,0,"0",1386927040
"7056",89842,81677,"2015-05-26","debtconsolidation","0",16669,"36 months",11.0900001525879,546,"A3","Current","NE","6-9 years","mortgage",54927,"0",22.1499996185303,3,12,9,3,9470,40.4799995422363,0,0,0,0,"0",1633945293
"7057",92094,72519,"2014-12-28","debtconsolidation","0",16701,"36 months",9.14000034332275,532,"A1","Current","SC","< 1 year","rent",58807,"1",19.1700000762939,1,17,9,7,13669,79.7799987792969,0,0,0,14,"0",-1374915077
"7058",92214,32041,"2015-12-31","debtconsolidation","0",18516,"36 months",18.7099990844727,676,"C2","Current","NE","1 year","own",57592,"1",4.5,15,12,9,5,11718,52.0999984741211,0,0,0,1,"0",-1410049801
"7059",92945,72355,"2015-01-03","debtconsolidation","0",13704,"48 months",20.6800003051758,422,"C1","Default","TN","6-9 years","rent",46433,"1",24.6800003051758,1,19,11,10,7327,44.4500007629395,0,0,0,0,"1",-1998407419
